Key,SourceUIC,TargetUIC
556-712,556,712
556-767,556,767
556-772,556,772
556-773,556,773
558-53054,558,53054
558-53055,558,53055
558-53114,558,53114
558-53271,558,53271
558-53274,558,53274
558-53275,558,53275
558-53276,558,53276
558-566,558,566
558-587,558,587
558-641,558,641
558-661,558,661
558-682,558,682
558-688,558,688
558-689,558,689
558-690,558,690
558-691,558,691
558-692,558,692
562-53047,562,53047
563-50006,563,50006
563-52000,563,52000
563-52001,563,52001
563-53022,563,53022
563-53029,563,53029
563-53034,563,53034
563-53170,563,53170
563-53171,563,53171
563-53174,563,53174
563-53175,563,53175
563-53244,563,53244
563-53273,563,53273
563-53274,563,53274
563-53275,563,53275
563-53278,563,53278
563-53279,563,53279
563-53281,563,53281
563-53287,563,53287
563-53297,563,53297
563-577,563,577
563-615,563,615
563-617,563,617
563-629,563,629
563-635,563,635
563-638,563,638
563-652,563,652
563-658,563,658
563-659,563,659
563-661,563,661
563-664,563,664
563-666,563,666
563-667,563,667
563-682,563,682
563-683,563,683
563-684,563,684
563-685,563,685
563-686,563,686
563-687,563,687
563-688,563,688
563-689,563,689
563-690,563,690
563-691,563,691
563-692,563,692
563-693,563,693
563-739,563,739
563-740,563,740
563-748,563,748
563-751,563,751
563-772,563,772
563-773,563,773
563-802,563,802
563-812,563,812
563-818,563,818
563-825,563,825
564-53022,564,53022
564-53029,564,53029
564-53031,564,53031
564-53034,564,53034
564-53046,564,53046
564-53114,564,53114
564-53205,564,53205
564-53206,564,53206
564-53207,564,53207
564-53244,564,53244
564-53272,564,53272
564-53273,564,53273
564-53274,564,53274
564-53275,564,53275
564-53277,564,53277
564-53278,564,53278
564-53279,564,53279
564-53281,564,53281
564-53287,564,53287
564-53297,564,53297
564-567,564,567
564-615,564,615
564-616,564,616
564-617,564,617
564-624,564,624
564-625,564,625
564-629,564,629
564-648,564,648
564-649,564,649
564-652,564,652
564-658,564,658
564-659,564,659
564-663,564,663
564-664,564,664
564-678,564,678
564-682,564,682
564-683,564,683
564-687,564,687
564-688,564,688
564-689,564,689
564-690,564,690
564-691,564,691
564-692,564,692
564-693,564,693
564-694,564,694
564-695,564,695
564-712,564,712
564-748,564,748
564-751,564,751
564-755,564,755
565-53022,565,53022
565-53029,565,53029
565-53031,565,53031
565-53034,565,53034
565-53046,565,53046
565-53205,565,53205
565-53206,565,53206
565-53207,565,53207
565-53244,565,53244
565-53273,565,53273
565-53275,565,53275
565-53278,565,53278
565-53279,565,53279
565-53280,565,53280
565-53287,565,53287
565-587,565,587
565-613,565,613
565-614,565,614
565-615,565,615
565-616,565,616
565-617,565,617
565-624,565,624
565-625,565,625
565-628,565,628
565-648,565,648
565-649,565,649
565-652,565,652
565-658,565,658
565-659,565,659
565-661,565,661
565-663,565,663
565-664,565,664
565-676,565,676
565-684,565,684
565-685,565,685
565-686,565,686
565-687,565,687
565-689,565,689
565-690,565,690
565-693,565,693
565-694,565,694
565-695,565,695
565-697,565,697
565-698,565,698
565-712,565,712
565-737,565,737
565-743,565,743
565-751,565,751
565-796,565,796
565-797,565,797
565-799,565,799
566-53022,566,53022
566-53029,566,53029
566-53034,566,53034
566-53049,566,53049
566-53053,566,53053
566-53054,566,53054
566-53114,566,53114
566-53144,566,53144
566-53145,566,53145
566-53148,566,53148
566-53157,566,53157
566-53158,566,53158
566-53162,566,53162
566-53165,566,53165
566-53244,566,53244
566-53273,566,53273
566-53274,566,53274
566-53275,566,53275
566-53278,566,53278
566-53279,566,53279
566-53287,566,53287
566-53297,566,53297
566-641,566,641
566-652,566,652
566-659,566,659
566-664,566,664
566-676,566,676
566-683,566,683
566-687,566,687
566-688,566,688
566-689,566,689
566-690,566,690
566-691,566,691
566-692,566,692
566-693,566,693
566-697,566,697
566-698,566,698
566-739,566,739
566-740,566,740
566-748,566,748
566-751,566,751
566-765,566,765
566-772,566,772
566-773,566,773
567-53022,567,53022
567-53029,567,53029
567-53034,567,53034
567-53144,567,53144
567-53145,567,53145
567-53148,567,53148
567-53157,567,53157
567-53158,567,53158
567-53162,567,53162
567-53165,567,53165
567-53244,567,53244
567-53279,567,53279
567-53280,567,53280
567-53287,567,53287
567-587,567,587
567-628,567,628
567-652,567,652
567-661,567,661
567-663,567,663
567-664,567,664
567-676,567,676
567-682,567,682
567-737,567,737
567-739,567,739
567-740,567,740
567-743,567,743
567-751,567,751
574-53022,574,53022
574-53026,574,53026
574-53035,574,53035
574-53104,574,53104
574-53237,574,53237
574-577,574,577
574-592,574,592
574-593,574,593
574-641,574,641
574-663,574,663
574-664,574,664
574-669,574,669
574-772,574,772
574-773,574,773
574-778,574,778
575-53022,575,53022
575-53026,575,53026
575-53104,575,53104
575-576,575,576
575-577,575,577
575-582,575,582
575-592,575,592
575-593,575,593
575-663,575,663
575-664,575,664
575-669,575,669
575-772,575,772
575-773,575,773
575-778,575,778
576-53022,576,53022
576-53026,576,53026
576-53104,576,53104
576-577,576,577
576-582,576,582
576-592,576,592
576-593,576,593
576-663,576,663
576-664,576,664
576-669,576,669
576-772,576,772
576-773,576,773
576-778,576,778
577-53022,577,53022
577-53035,577,53035
577-53104,577,53104
577-53108,577,53108
577-53237,577,53237
577-53282,577,53282
577-578,577,578
577-582,577,582
577-663,577,663
577-664,577,664
577-669,577,669
577-772,577,772
577-773,577,773
577-778,577,778
578-53022,578,53022
578-53026,578,53026
578-53035,578,53035
578-53237,578,53237
578-593,578,593
578-663,578,663
578-664,578,664
579-53021,579,53021
582-53022,582,53022
582-53035,582,53035
582-53104,582,53104
582-53237,582,53237
582-663,582,663
582-664,582,664
582-669,582,669
582-772,582,772
582-773,582,773
582-778,582,778
587-53022,587,53022
587-53034,587,53034
587-53049,587,53049
587-53053,587,53053
587-53054,587,53054
587-53055,587,53055
587-53078,587,53078
587-53079,587,53079
587-53114,587,53114
587-53181,587,53181
587-53274,587,53274
587-53275,587,53275
587-53297,587,53297
587-641,587,641
587-652,587,652
587-663,587,663
587-664,587,664
587-678,587,678
587-682,587,682
587-688,587,688
587-689,587,689
587-690,587,690
587-691,587,691
587-692,587,692
587-710,587,710
587-712,587,712
587-767,587,767
589-53022,589,53022
589-53035,589,53035
589-53237,589,53237
589-663,589,663
589-664,589,664
590-53022,590,53022
590-53035,590,53035
590-53237,590,53237
590-591,590,591
590-639,590,639
590-663,590,663
590-664,590,664
591-53022,591,53022
591-53035,591,53035
591-53237,591,53237
591-639,591,639
591-663,591,663
591-664,591,664
593-53025,593,53025
595-607,595,607
596-604,596,604
597-603,597,603
597-606,597,606
603-606,603,606
613-616,613,616
613-617,613,617
613-618,613,618
613-620,613,620
613-756,613,756
613-767,613,767
614-617,614,617
614-618,614,618
614-620,614,620
614-767,614,767
615-53104,615,53104
615-53108,615,53108
615-53282,615,53282
615-620,615,620
615-669,615,669
615-767,615,767
615-778,615,778
616-53104,616,53104
616-669,616,669
616-767,616,767
616-778,616,778
617-53104,617,53104
617-53108,617,53108
617-53282,617,53282
617-620,617,620
617-669,617,669
617-767,617,767
617-778,617,778
624-767,624,767
625-767,625,767
628-53029,628,53029
628-53034,628,53034
628-53078,628,53078
628-53079,628,53079
628-53244,628,53244
628-53274,628,53274
628-53275,628,53275
628-53279,628,53279
628-53287,628,53287
628-652,628,652
628-658,628,658
628-661,628,661
628-663,628,663
628-676,628,676
628-684,628,684
628-685,628,685
628-686,628,686
628-688,628,688
628-689,628,689
628-690,628,690
628-691,628,691
628-692,628,692
628-694,628,694
628-695,628,695
628-751,628,751
628-758,628,758
628-767,628,767
629-53029,629,53029
629-53034,629,53034
629-53104,629,53104
629-53107,629,53107
629-53108,629,53108
629-53244,629,53244
629-53274,629,53274
629-53275,629,53275
629-53279,629,53279
629-53282,629,53282
629-53287,629,53287
629-652,629,652
629-658,629,658
629-661,629,661
629-669,629,669
629-676,629,676
629-684,629,684
629-685,629,685
629-686,629,686
629-688,629,688
629-689,629,689
629-690,629,690
629-691,629,691
629-692,629,692
629-694,629,694
629-695,629,695
629-697,629,697
629-698,629,698
629-751,629,751
629-778,629,778
632-53035,632,53035
632-53237,632,53237
633-635,633,635
635-53104,635,53104
635-53107,635,53107
635-53108,635,53108
635-53282,635,53282
635-669,635,669
635-778,635,778
636-637,636,637
638-53108,638,53108
638-53282,638,53282
638-702,638,702
638-735,638,735
638-736,638,736
638-737,638,737
638-742,638,742
638-743,638,743
638-744,638,744
640-53080,640,53080
641-53025,641,53025
641-53031,641,53031
641-53046,641,53046
641-53114,641,53114
641-53244,641,53244
641-53271,641,53271
641-53274,641,53274
641-53275,641,53275
641-53276,641,53276
641-661,641,661
641-682,641,682
641-688,641,688
641-689,641,689
641-690,641,690
641-691,641,691
641-692,641,692
642-53031,642,53031
642-53046,642,53046
642-53244,642,53244
642-768,642,768
644-50006,644,50006
644-53024,644,53024
644-53025,644,53025
644-53027,644,53027
648-53050,648,53050
648-53055,648,53055
648-767,648,767
649-53050,649,53050
649-53055,649,53055
649-767,649,767
652-53029,652,53029
652-53032,652,53032
652-53034,652,53034
652-53044,652,53044
652-53078,652,53078
652-53079,652,53079
652-53104,652,53104
652-53106,652,53106
652-53107,652,53107
652-53108,652,53108
652-53143,652,53143
652-53146,652,53146
652-53150,652,53150
652-53244,652,53244
652-53271,652,53271
652-53272,652,53272
652-53274,652,53274
652-53275,652,53275
652-53276,652,53276
652-53277,652,53277
652-53279,652,53279
652-53280,652,53280
652-53281,652,53281
652-53282,652,53282
652-53287,652,53287
652-658,652,658
652-661,652,661
652-669,652,669
652-676,652,676
652-684,652,684
652-685,652,685
652-686,652,686
652-688,652,688
652-689,652,689
652-690,652,690
652-691,652,691
652-692,652,692
652-694,652,694
652-695,652,695
652-700,652,700
652-728,652,728
652-748,652,748
652-751,652,751
652-755,652,755
652-758,652,758
652-767,652,767
652-778,652,778
658-53032,658,53032
658-53034,658,53034
658-53044,658,53044
658-53104,658,53104
658-53107,658,53107
658-53108,658,53108
658-53143,658,53143
658-53146,658,53146
658-53150,658,53150
658-53244,658,53244
658-53274,658,53274
658-53275,658,53275
658-53279,658,53279
658-53280,658,53280
658-53281,658,53281
658-53282,658,53282
658-669,658,669
658-688,658,688
658-689,658,689
658-690,658,690
658-691,658,691
658-692,658,692
658-700,658,700
658-728,658,728
658-751,658,751
658-758,658,758
658-767,658,767
658-778,658,778
659-53032,659,53032
659-53044,659,53044
659-53107,659,53107
659-53108,659,53108
659-53271,659,53271
659-53273,659,53273
659-53276,659,53276
659-53278,659,53278
659-53282,659,53282
659-682,659,682
659-687,659,687
659-693,659,693
659-700,659,700
659-728,659,728
659-767,659,767
661-53022,661,53022
661-53029,661,53029
661-53032,661,53032
661-53044,661,53044
661-53049,661,53049
661-53053,661,53053
661-53054,661,53054
661-53055,661,53055
661-53078,661,53078
661-53079,661,53079
661-53106,661,53106
661-53107,661,53107
661-53108,661,53108
661-53114,661,53114
661-53271,661,53271
661-53272,661,53272
661-53274,661,53274
661-53275,661,53275
661-53276,661,53276
661-53277,661,53277
661-53280,661,53280
661-53281,661,53281
661-53282,661,53282
661-53287,661,53287
661-53297,661,53297
661-663,661,663
661-664,661,664
661-676,661,676
661-682,661,682
661-688,661,688
661-689,661,689
661-690,661,690
661-691,661,691
661-692,661,692
661-694,661,694
661-695,661,695
661-700,661,700
661-728,661,728
661-755,661,755
661-767,661,767
663-53025,663,53025
663-53028,663,53028
663-53029,663,53029
663-53035,663,53035
663-53078,663,53078
663-53079,663,53079
663-53107,663,53107
663-53179,663,53179
663-53237,663,53237
663-53271,663,53271
663-53276,663,53276
663-53280,663,53280
663-53286,663,53286
663-53287,663,53287
663-53297,663,53297
663-675,663,675
663-682,663,682
663-767,663,767
663-772,663,772
663-773,663,773
664-53022,664,53022
664-53025,664,53025
664-53032,664,53032
664-53034,664,53034
664-53035,664,53035
664-53044,664,53044
664-53104,664,53104
664-53107,664,53107
664-53108,664,53108
664-53237,664,53237
664-53271,664,53271
664-53276,664,53276
664-53282,664,53282
664-53297,664,53297
664-669,664,669
664-682,664,682
664-700,664,700
664-728,664,728
664-767,664,767
664-772,664,772
664-773,664,773
664-778,664,778
665-53068,665,53068
665-53107,665,53107
665-53240,665,53240
665-696,665,696
665-772,665,772
665-773,665,773
666-53032,666,53032
666-53034,666,53034
666-53044,666,53044
666-53108,666,53108
666-53244,666,53244
666-53282,666,53282
666-700,666,700
666-728,666,728
666-750,666,750
666-758,666,758
667-53108,667,53108
667-53282,667,53282
667-682,667,682
669-53022,669,53022
669-53029,669,53029
669-53034,669,53034
669-53035,669,53035
669-53144,669,53144
669-53145,669,53145
669-53148,669,53148
669-53157,669,53157
669-53158,669,53158
669-53162,669,53162
669-53163,669,53163
669-53165,669,53165
669-53170,669,53170
669-53171,669,53171
669-53174,669,53174
669-53175,669,53175
669-53205,669,53205
669-53206,669,53206
669-53207,669,53207
669-53237,669,53237
669-53244,669,53244
669-53274,669,53274
669-53275,669,53275
669-53279,669,53279
669-53281,669,53281
669-53287,669,53287
669-53289,669,53289
669-682,669,682
669-683,669,683
669-688,669,688
669-689,669,689
669-690,669,690
669-691,669,691
669-692,669,692
669-701,669,701
669-707,669,707
669-739,669,739
669-740,669,740
669-748,669,748
669-751,669,751
669-755,669,755
669-756,669,756
669-765,669,765
670-53271,670,53271
670-53276,670,53276
670-679,670,679
671-53271,671,53271
671-53276,671,53276
671-680,671,680
675-52000,675,52000
675-52001,675,52001
675-53078,675,53078
675-53079,675,53079
675-53107,675,53107
675-53297,675,53297
675-772,675,772
675-773,675,773
676-53029,676,53029
676-53032,676,53032
676-53034,676,53034
676-53044,676,53044
676-53078,676,53078
676-53079,676,53079
676-53181,676,53181
676-53244,676,53244
676-53271,676,53271
676-53272,676,53272
676-53274,676,53274
676-53276,676,53276
676-53277,676,53277
676-53280,676,53280
676-53281,676,53281
676-53287,676,53287
676-53289,676,53289
676-678,676,678
676-684,676,684
676-685,676,685
676-686,676,686
676-688,676,688
676-691,676,691
676-692,676,692
676-694,676,694
676-695,676,695
676-700,676,700
676-701,676,701
676-710,676,710
676-728,676,728
676-767,676,767
679-53271,679,53271
679-53276,679,53276
680-53271,680,53271
680-53276,680,53276
682-53022,682,53022
682-53034,682,53034
682-53049,682,53049
682-53053,682,53053
682-53054,682,53054
682-53055,682,53055
682-53104,682,53104
682-53107,682,53107
682-53108,682,53108
682-53114,682,53114
682-53134,682,53134
682-53244,682,53244
682-53272,682,53272
682-53273,682,53273
682-53274,682,53274
682-53275,682,53275
682-53277,682,53277
682-53278,682,53278
682-53282,682,53282
682-53297,682,53297
682-687,682,687
682-688,682,688
682-689,682,689
682-690,682,690
682-691,682,691
682-692,682,692
682-693,682,693
682-749,682,749
682-778,682,778
683-53104,683,53104
683-53107,683,53107
683-53108,683,53108
683-53244,683,53244
683-53271,683,53271
683-53276,683,53276
683-53282,683,53282
683-778,683,778
684-53029,684,53029
684-53032,684,53032
684-53044,684,53044
684-53106,684,53106
684-53107,684,53107
684-53108,684,53108
684-53271,684,53271
684-53272,684,53272
684-53274,684,53274
684-53276,684,53276
684-53277,684,53277
684-53280,684,53280
684-53281,684,53281
684-53282,684,53282
684-53287,684,53287
684-685,684,685
684-686,684,686
684-688,684,688
684-691,684,691
684-692,684,692
684-694,684,694
684-695,684,695
684-700,684,700
684-728,684,728
684-767,684,767
685-53029,685,53029
685-53032,685,53032
685-53044,685,53044
685-53106,685,53106
685-53107,685,53107
685-53108,685,53108
685-53271,685,53271
685-53272,685,53272
685-53274,685,53274
685-53276,685,53276
685-53277,685,53277
685-53280,685,53280
685-53281,685,53281
685-53282,685,53282
685-53287,685,53287
685-686,685,686
685-688,685,688
685-691,685,691
685-692,685,692
685-694,685,694
685-695,685,695
685-700,685,700
685-728,685,728
685-767,685,767
686-53029,686,53029
686-53032,686,53032
686-53044,686,53044
686-53106,686,53106
686-53107,686,53107
686-53108,686,53108
686-53271,686,53271
686-53272,686,53272
686-53274,686,53274
686-53276,686,53276
686-53277,686,53277
686-53280,686,53280
686-53281,686,53281
686-53282,686,53282
686-53287,686,53287
686-688,686,688
686-691,686,691
686-692,686,692
686-694,686,694
686-695,686,695
686-700,686,700
686-728,686,728
686-767,686,767
687-53032,687,53032
687-53044,687,53044
687-53107,687,53107
687-53108,687,53108
687-53271,687,53271
687-53273,687,53273
687-53276,687,53276
687-53278,687,53278
687-53282,687,53282
687-693,687,693
687-700,687,700
687-728,687,728
687-767,687,767
688-53029,688,53029
688-53034,688,53034
688-53054,688,53054
688-53055,688,53055
688-53078,688,53078
688-53079,688,53079
688-53104,688,53104
688-53107,688,53107
688-53108,688,53108
688-53114,688,53114
688-53143,688,53143
688-53146,688,53146
688-53150,688,53150
688-53244,688,53244
688-53271,688,53271
688-53274,688,53274
688-53275,688,53275
688-53276,688,53276
688-53279,688,53279
688-53280,688,53280
688-53281,688,53281
688-53282,688,53282
688-53287,688,53287
688-689,688,689
688-690,688,690
688-691,688,691
688-692,688,692
688-694,688,694
688-695,688,695
688-748,688,748
688-751,688,751
